Project	Case_ID	Sample_Type	Raw_Count	Filtered_Count
TCGA-LUSC	18058bfb-a008-410f-8e04-7c2b45a856b7	Primary Tumor	79	12
TCGA-LUSC	18058bfb-a008-410f-8e04-7c2b45a856b7	Solid Tissue Normal	120	25
TCGA-LUSC	1e3eb77c-d85b-437e-8b8c-12e5bd0e93dc	Primary Tumor	115	18
TCGA-LUSC	1e3eb77c-d85b-437e-8b8c-12e5bd0e93dc	Solid Tissue Normal	109	14
TCGA-LUSC	1f11de87-a5fe-49fd-80c1-e279b2bc69de	Primary Tumor	41	8
TCGA-LUSC	1f11de87-a5fe-49fd-80c1-e279b2bc69de	Solid Tissue Normal	29	4
TCGA-LUSC	220be009-8f1e-4a77-ab04-3220b5f87ea6	Primary Tumor	220	19
TCGA-LUSC	220be009-8f1e-4a77-ab04-3220b5f87ea6	Solid Tissue Normal	440	85
TCGA-LUSC	257650bd-2e2b-4680-b77b-f9268b3af4ee	Primary Tumor	191	30
TCGA-LUSC	28f899c5-ea17-4df6-83e6-e744e04d0ea1	Primary Tumor	136	13
TCGA-LUSC	28f899c5-ea17-4df6-83e6-e744e04d0ea1	Solid Tissue Normal	150	28
TCGA-LUSC	2afa2fd8-e4d9-4e7b-b387-7e2451764d5d	Blood Derived Normal	359	76
TCGA-LUSC	2afa2fd8-e4d9-4e7b-b387-7e2451764d5d	Primary Tumor	257	18
TCGA-LUSC	2ca47049-bc12-4992-b9cf-1c01dda639be	Primary Tumor	32	6
TCGA-LUSC	2ca47049-bc12-4992-b9cf-1c01dda639be	Solid Tissue Normal	33	5
TCGA-LUSC	32c86f17-34c3-406b-85c5-4f5965619247	Primary Tumor	5	0
TCGA-LUSC	32c86f17-34c3-406b-85c5-4f5965619247	Solid Tissue Normal	156	35
TCGA-LUSC	337e77b3-7f58-4f92-96a4-c764b1ebfa56	Solid Tissue Normal	10	0
TCGA-LUSC	37f5457e-21d9-4b79-95d5-ded6f2e43087	Primary Tumor	140	30
TCGA-LUSC	37f5457e-21d9-4b79-95d5-ded6f2e43087	Solid Tissue Normal	50	2
TCGA-LUSC	3c56a43a-91f1-4a66-9cfe-d2e26b86a936	Primary Tumor	135	25
TCGA-LUSC	3c56a43a-91f1-4a66-9cfe-d2e26b86a936	Solid Tissue Normal	177	21
TCGA-LUSC	3d1f4059-2220-45b4-a4d2-b14f76cec96a	Primary Tumor	100	20
TCGA-LUSC	3d1f4059-2220-45b4-a4d2-b14f76cec96a	Solid Tissue Normal	165	19
TCGA-LUSC	3edf933a-be1a-46e8-bfb0-acdff30e64a0	Primary Tumor	108	10
TCGA-LUSC	3edf933a-be1a-46e8-bfb0-acdff30e64a0	Solid Tissue Normal	125	20
TCGA-LUSC	43abe847-4ba7-466e-8283-5d7b80b999a7	Primary Tumor	76	6
TCGA-LUSC	43abe847-4ba7-466e-8283-5d7b80b999a7	Solid Tissue Normal	180	27
TCGA-LUSC	44c56277-37e5-47a9-b476-d8475ef477ca	Primary Tumor	126	26
TCGA-LUSC	4d687740-96ca-4d78-8c78-1a2024ce6b6c	Primary Tumor	40	7
TCGA-LUSC	4d687740-96ca-4d78-8c78-1a2024ce6b6c	Solid Tissue Normal	49	10
TCGA-LUSC	585e6487-b0a3-4828-8a06-46bee01dff74	Primary Tumor	66	9
TCGA-LUSC	6394fe4a-6034-4c79-b28f-aa43e3753730	Solid Tissue Normal	96	28
TCGA-LUSC	69e43922-e028-4090-8724-1fb2f018c7f2	Primary Tumor	81	15
TCGA-LUSC	69e43922-e028-4090-8724-1fb2f018c7f2	Solid Tissue Normal	104	10
TCGA-LUSC	6ab57144-16ea-4844-b737-e726787d23b9	Primary Tumor	141	21
TCGA-LUSC	6ab57144-16ea-4844-b737-e726787d23b9	Solid Tissue Normal	87	7
TCGA-LUSC	6fd72426-f6c8-47ca-a500-d5d3600b9b15	Primary Tumor	85	13
TCGA-LUSC	6fd72426-f6c8-47ca-a500-d5d3600b9b15	Solid Tissue Normal	134	25
TCGA-LUSC	705a4688-f10f-4e6a-aed9-6efc3b3b9989	Primary Tumor	74	10
TCGA-LUSC	705a4688-f10f-4e6a-aed9-6efc3b3b9989	Solid Tissue Normal	124	15
TCGA-LUSC	7ccce724-d401-487d-b444-6edbbd032303	Primary Tumor	29	1
TCGA-LUSC	7ccce724-d401-487d-b444-6edbbd032303	Solid Tissue Normal	93	15
TCGA-LUSC	7d3e77cc-9603-4722-8e39-1912b678871b	Primary Tumor	75	13
TCGA-LUSC	7d3e77cc-9603-4722-8e39-1912b678871b	Solid Tissue Normal	122	24
TCGA-LUSC	7ddd36fd-9e6a-4a46-a799-82998786cb36	Primary Tumor	156	13
TCGA-LUSC	7ddd36fd-9e6a-4a46-a799-82998786cb36	Solid Tissue Normal	352	39
TCGA-LUSC	7e691df8-8ea6-472c-86bf-504c7ba6983d	Primary Tumor	87	9
TCGA-LUSC	7e691df8-8ea6-472c-86bf-504c7ba6983d	Solid Tissue Normal	176	20
TCGA-LUSC	90b02be3-5496-40a2-8c6e-460d2898aadb	Solid Tissue Normal	116	22
TCGA-LUSC	9335e4df-9974-47ec-84c4-256cd33522f2	Solid Tissue Normal	73	15
TCGA-LUSC	96006f5e-5922-4e55-afa5-5e43773d72f2	Primary Tumor	283	38
TCGA-LUSC	96006f5e-5922-4e55-afa5-5e43773d72f2	Solid Tissue Normal	170	25
TCGA-LUSC	972476b7-d7f3-4865-b978-0c13f29457cb	Primary Tumor	188	30
TCGA-LUSC	972476b7-d7f3-4865-b978-0c13f29457cb	Solid Tissue Normal	114	11
TCGA-LUSC	a02932f3-5606-42a5-aee4-e5b9f5aa1aaa	Primary Tumor	79	14
TCGA-LUSC	a0b3fab8-7817-429b-aa34-7ef03e813313	Primary Tumor	98	12
TCGA-LUSC	a0b3fab8-7817-429b-aa34-7ef03e813313	Solid Tissue Normal	263	60
TCGA-LUSC	a3e1ac67-a1f2-44fb-8343-a7e8239fc24a	Primary Tumor	170	23
TCGA-LUSC	a3e1ac67-a1f2-44fb-8343-a7e8239fc24a	Solid Tissue Normal	130	17
TCGA-LUSC	a9d7adec-3849-40e2-a2a2-f43443ec43bb	Primary Tumor	52	5
TCGA-LUSC	a9d7adec-3849-40e2-a2a2-f43443ec43bb	Solid Tissue Normal	80	7
TCGA-LUSC	aabc43bb-485a-49bc-b48a-d4e4ecd46d33	Solid Tissue Normal	78	20
TCGA-LUSC	acae4e48-57de-40c5-9ae5-4386144ebaea	Primary Tumor	69	5
TCGA-LUSC	acae4e48-57de-40c5-9ae5-4386144ebaea	Solid Tissue Normal	157	24
TCGA-LUSC	ad112acb-d241-48a0-8e48-d69cdc3feba8	Primary Tumor	59	9
TCGA-LUSC	ad112acb-d241-48a0-8e48-d69cdc3feba8	Solid Tissue Normal	59	17
TCGA-LUSC	b28e3be1-9843-4204-b999-b3e2a909c7bd	Primary Tumor	28	5
TCGA-LUSC	b28e3be1-9843-4204-b999-b3e2a909c7bd	Solid Tissue Normal	134	28
TCGA-LUSC	b913d254-8307-4b8a-8313-d978e32bb38f	Primary Tumor	75	12
TCGA-LUSC	b913d254-8307-4b8a-8313-d978e32bb38f	Solid Tissue Normal	47	7
TCGA-LUSC	b9a81947-0348-4fe6-a0ac-d674cd13aa99	Primary Tumor	136	17
TCGA-LUSC	b9a81947-0348-4fe6-a0ac-d674cd13aa99	Solid Tissue Normal	190	38
TCGA-LUSC	bcd78677-98d5-4403-8313-e1fbd76e8ef7	Primary Tumor	4	0
TCGA-LUSC	bcd78677-98d5-4403-8313-e1fbd76e8ef7	Solid Tissue Normal	12	1
TCGA-LUSC	bff77f70-973a-4b49-8fd9-4a767f5df2c0	Primary Tumor	89	16
TCGA-LUSC	bff77f70-973a-4b49-8fd9-4a767f5df2c0	Solid Tissue Normal	115	17
TCGA-LUSC	c1cac0d3-8074-4636-a0b9-47eeede6503b	Solid Tissue Normal	71	22
TCGA-LUSC	ce94e544-8887-479f-83cd-27b1c740e4c2	Primary Tumor	84	16
TCGA-LUSC	cee6e9f6-6d7e-4096-a9bc-2cce004fb218	Primary Tumor	400	75
TCGA-LUSC	cee6e9f6-6d7e-4096-a9bc-2cce004fb218	Solid Tissue Normal	69	5
TCGA-LUSC	d3f8c35d-5197-43fa-a243-2baf9c44cf74	Primary Tumor	53	12
TCGA-LUSC	d49b0369-905c-4608-96a9-cc854980fc4c	Solid Tissue Normal	123	19
TCGA-LUSC	d87e30a3-1b5a-41cf-bafe-27914a01c8d9	Primary Tumor	70	10
TCGA-LUSC	d87e30a3-1b5a-41cf-bafe-27914a01c8d9	Solid Tissue Normal	156	32
TCGA-LUSC	da61857a-b00e-4a19-ab02-8fbb2ee56bea	Primary Tumor	98	12
TCGA-LUSC	da61857a-b00e-4a19-ab02-8fbb2ee56bea	Solid Tissue Normal	59	8
TCGA-LUSC	dca4c540-897f-435b-9ee2-8f5b2e8734c6	Primary Tumor	38	7
TCGA-LUSC	df7c9193-0bd2-4fd9-8ae1-1f9d341e92c5	Primary Tumor	181	16
TCGA-LUSC	df7c9193-0bd2-4fd9-8ae1-1f9d341e92c5	Solid Tissue Normal	133	23
TCGA-LUSC	df7cfd84-a36a-44a0-b39f-a9ea1e0fd500	Primary Tumor	52	10
TCGA-LUSC	e58e8850-154f-4695-bee0-005c76410327	Primary Tumor	100	12
TCGA-LUSC	e58e8850-154f-4695-bee0-005c76410327	Solid Tissue Normal	197	30
TCGA-LUSC	e6b72c24-1607-43b9-8b8a-7bf83eea5895	Primary Tumor	86	12
TCGA-LUSC	e6b72c24-1607-43b9-8b8a-7bf83eea5895	Solid Tissue Normal	32	4
TCGA-LUSC	f355cd59-eaa9-46c7-ab07-b90a7afc875c	Primary Tumor	105	18
TCGA-LUSC	f355cd59-eaa9-46c7-ab07-b90a7afc875c	Solid Tissue Normal	159	12
TCGA-LUSC	f3e67161-1532-4b50-a9b5-0da80410c4d7	Primary Tumor	42	2
TCGA-LUSC	f3e67161-1532-4b50-a9b5-0da80410c4d7	Solid Tissue Normal	126	18
TCGA-LUSC	f516991c-5139-4b3e-b605-5a3d90688209	Primary Tumor	98	16
TCGA-LUSC	f516991c-5139-4b3e-b605-5a3d90688209	Solid Tissue Normal	163	34
TCGA-LUSC	fd9ee494-65fe-4de4-adff-7952a059b17f	Primary Tumor	57	7
TCGA-LUSC	fd9ee494-65fe-4de4-adff-7952a059b17f	Solid Tissue Normal	133	13
TCGA-LUSC	fde60f9f-5cff-405e-b0f6-e193195ebd53	Primary Tumor	178	23
TCGA-LUSC	fde60f9f-5cff-405e-b0f6-e193195ebd53	Solid Tissue Normal	100	20
TCGA-OV	005a6517-2e5a-4ea3-ab36-531522723607	Primary Tumor	415	42
TCGA-OV	005a6517-2e5a-4ea3-ab36-531522723607	Solid Tissue Normal	291	24
TCGA-OV	01ea6354-137b-47f3-9021-a01a382b1147	Blood Derived Normal	628	72
TCGA-OV	01ea6354-137b-47f3-9021-a01a382b1147	Primary Tumor	509	38
TCGA-OV	02594e5e-8751-47c1-9245-90c66984b665	Blood Derived Normal	54	5
TCGA-OV	02594e5e-8751-47c1-9245-90c66984b665	Primary Tumor	366	54
TCGA-OV	02d9aa2e-b16a-48ea-a420-5daed9fd51a6	Blood Derived Normal	276	24
TCGA-OV	02d9aa2e-b16a-48ea-a420-5daed9fd51a6	Primary Tumor	649	83
TCGA-OV	034825d0-e8b7-4ac0-be31-25f6038cb04a	Blood Derived Normal	27	3
TCGA-OV	034825d0-e8b7-4ac0-be31-25f6038cb04a	Primary Tumor	111	25
TCGA-OV	04ecaf38-0232-4dcd-9242-308a22cc1331	Primary Tumor	528	50
TCGA-OV	04ecaf38-0232-4dcd-9242-308a22cc1331	Solid Tissue Normal	424	38
TCGA-OV	05019013-7ea5-4905-ac79-901146ba2ee2	Blood Derived Normal	1033	116
TCGA-OV	05019013-7ea5-4905-ac79-901146ba2ee2	Primary Tumor	456	26
TCGA-OV	05263959-c4f5-4540-b6d2-d8c8a128861f	Primary Tumor	120	35
TCGA-OV	05263959-c4f5-4540-b6d2-d8c8a128861f	Solid Tissue Normal	21	5
TCGA-OV	05ba5839-e00a-4a9e-8ba3-ecb490781e62	Blood Derived Normal	111	10
TCGA-OV	05ba5839-e00a-4a9e-8ba3-ecb490781e62	Primary Tumor	483	86
TCGA-OV	05eb8bd5-d31b-4595-921a-366e53ea5a8b	Blood Derived Normal	36	2
TCGA-OV	05eb8bd5-d31b-4595-921a-366e53ea5a8b	Primary Tumor	79	9
TCGA-OV	062982f8-9f49-425a-99e9-008af5ed9040	Blood Derived Normal	18	3
TCGA-OV	062982f8-9f49-425a-99e9-008af5ed9040	Primary Tumor	177	23
TCGA-OV	067c5c61-d147-4b08-ab8a-32c30969d564	Blood Derived Normal	319	11
TCGA-OV	067c5c61-d147-4b08-ab8a-32c30969d564	Primary Tumor	1256	72
TCGA-OV	0740321b-f8a5-4e1d-b390-ca6187598fac	Blood Derived Normal	126	11
TCGA-OV	0740321b-f8a5-4e1d-b390-ca6187598fac	Primary Tumor	430	78
TCGA-OV	07a859fc-6f78-4905-9035-90e2403dbe8d	Blood Derived Normal	152	14
TCGA-OV	07a859fc-6f78-4905-9035-90e2403dbe8d	Primary Tumor	530	74
TCGA-OV	07fbdb3c-8337-4319-8255-f2363f8a031e	Primary Tumor	115	19
TCGA-OV	07fbdb3c-8337-4319-8255-f2363f8a031e	Solid Tissue Normal	30	3
TCGA-OV	09643c0d-efdb-46b4-94df-018bd6134a88	Blood Derived Normal	128	13
TCGA-OV	09643c0d-efdb-46b4-94df-018bd6134a88	Primary Tumor	299	46
TCGA-OV	09820a33-80b1-42d0-8366-a0ddaf94b122	Blood Derived Normal	268	23
TCGA-OV	09820a33-80b1-42d0-8366-a0ddaf94b122	Primary Tumor	634	90
TCGA-OV	098acb76-0bf5-44e5-bcae-f919cf5fa5e5	Blood Derived Normal	44	11
TCGA-OV	098acb76-0bf5-44e5-bcae-f919cf5fa5e5	Primary Tumor	174	36
TCGA-OV	09c77947-a333-4392-b18d-a6c1f08764a1	Blood Derived Normal	295	20
TCGA-OV	09c77947-a333-4392-b18d-a6c1f08764a1	Primary Tumor	323	28
TCGA-OV	0a2d29de-869a-4dc8-ad11-6ee0d0a3a895	Primary Tumor	218	40
TCGA-OV	0a2d29de-869a-4dc8-ad11-6ee0d0a3a895	Solid Tissue Normal	40	7
TCGA-OV	0a48873a-092a-4b25-822b-b0b3c18c08a8	Primary Tumor	101	19
TCGA-OV	0a48873a-092a-4b25-822b-b0b3c18c08a8	Solid Tissue Normal	29	5
TCGA-OV	0aa020cb-69d2-4235-a609-c279a133d8bb	Primary Tumor	603	33
TCGA-OV	0aa020cb-69d2-4235-a609-c279a133d8bb	Solid Tissue Normal	762	51
TCGA-OV	0adadf17-c4b6-48b0-a326-21450de3e144	Primary Tumor	482	63
TCGA-OV	0adadf17-c4b6-48b0-a326-21450de3e144	Solid Tissue Normal	208	13
TCGA-OV	0b2ea4b7-98bb-4190-b682-2c75b447c90a	Blood Derived Normal	336	41
TCGA-OV	0b2ea4b7-98bb-4190-b682-2c75b447c90a	Primary Tumor	344	43
TCGA-OV	0b519c08-9f23-4ceb-9a13-e16509ca55d7	Blood Derived Normal	86	14
TCGA-OV	0b519c08-9f23-4ceb-9a13-e16509ca55d7	Primary Tumor	212	39
TCGA-OV	0ba7b6cc-e5f5-47d7-859a-24e31aa336ab	Blood Derived Normal	251	32
TCGA-OV	0ba7b6cc-e5f5-47d7-859a-24e31aa336ab	Primary Tumor	560	83
TCGA-OV	0c1a2e7d-e7e4-481e-a012-ef214c444497	Blood Derived Normal	327	16
TCGA-OV	0c1a2e7d-e7e4-481e-a012-ef214c444497	Primary Tumor	577	64
TCGA-OV	0d5e232d-5aa2-4f6f-be58-ffd5f15ee0b8	Blood Derived Normal	301	18
TCGA-OV	0d5e232d-5aa2-4f6f-be58-ffd5f15ee0b8	Primary Tumor	665	61
TCGA-OV	0dd95368-0713-45f0-84f4-c91af9cbba74	Primary Tumor	370	32
TCGA-OV	0dd95368-0713-45f0-84f4-c91af9cbba74	Solid Tissue Normal	293	26
TCGA-OV	0de910b1-edaf-47e4-a265-727ee12ac1c3	Blood Derived Normal	58	9
TCGA-OV	0de910b1-edaf-47e4-a265-727ee12ac1c3	Primary Tumor	58	10
TCGA-OV	0e1598d8-cbe5-4113-95f1-4bcda061239b	Blood Derived Normal	827	78
TCGA-OV	0e1598d8-cbe5-4113-95f1-4bcda061239b	Primary Tumor	547	50
TCGA-OV	0fc8777c-8f12-472f-a0ea-085139b35d1f	Blood Derived Normal	370	23
TCGA-OV	0fc8777c-8f12-472f-a0ea-085139b35d1f	Primary Tumor	465	44
TCGA-OV	107bd8af-13e6-4c6a-9bdc-83c08eaaff90	Primary Tumor	441	55
TCGA-OV	107bd8af-13e6-4c6a-9bdc-83c08eaaff90	Solid Tissue Normal	216	11
TCGA-OV	1098441d-fb10-4590-a302-0a7cc2332798	Recurrent Tumor	537	86
TCGA-OV	1098441d-fb10-4590-a302-0a7cc2332798	Solid Tissue Normal	262	29
TCGA-OV	13d6c31a-6899-4119-a5c2-90adcb5bd20c	Primary Tumor	189	37
TCGA-OV	13d6c31a-6899-4119-a5c2-90adcb5bd20c	Solid Tissue Normal	21	3
TCGA-OV	13f5814c-1f99-4ffa-84a4-3bbd8979faae	Blood Derived Normal	44	9
TCGA-OV	13f5814c-1f99-4ffa-84a4-3bbd8979faae	Primary Tumor	91	14
TCGA-OV	14c58def-60ee-48e0-a74b-da4eb77ef344	Blood Derived Normal	348	27
TCGA-OV	14c58def-60ee-48e0-a74b-da4eb77ef344	Primary Tumor	679	60
TCGA-OV	15170c7f-5880-4fb6-82ce-68d3df0dfb68	Blood Derived Normal	337	32
TCGA-OV	15170c7f-5880-4fb6-82ce-68d3df0dfb68	Primary Tumor	484	56
TCGA-OV	1592af8e-8d11-4325-8a2b-e0c690b15b58	Blood Derived Normal	34	9
TCGA-OV	1592af8e-8d11-4325-8a2b-e0c690b15b58	Primary Tumor	31	6
TCGA-OV	15c84da3-16e5-4909-aea9-cb5894b0f8af	Primary Tumor	394	95
TCGA-OV	15fc17cd-d073-4f81-a4a2-2db3cb9d7069	Primary Tumor	204	46
TCGA-OV	15fc17cd-d073-4f81-a4a2-2db3cb9d7069	Solid Tissue Normal	40	4
TCGA-OV	16829472-5666-4fba-9bf9-360ec1689aa0	Blood Derived Normal	59	11
TCGA-OV	16829472-5666-4fba-9bf9-360ec1689aa0	Primary Tumor	132	21
TCGA-OV	16ced1b8-64d5-4498-82df-4d37bfe5b310	Primary Tumor	171	25
TCGA-OV	16ced1b8-64d5-4498-82df-4d37bfe5b310	Solid Tissue Normal	201	26
TCGA-OV	17181157-c9e2-4bd6-8653-f5dce56f9053	Blood Derived Normal	33	5
TCGA-OV	17181157-c9e2-4bd6-8653-f5dce56f9053	Primary Tumor	58	7
TCGA-OV	171f7917-69eb-4a3f-9cc0-0e1dffd412c1	Blood Derived Normal	636	70
TCGA-OV	171f7917-69eb-4a3f-9cc0-0e1dffd412c1	Primary Tumor	361	34
TCGA-OV	1858b58f-fdf4-413c-9c29-96ae85b88a74	Blood Derived Normal	6	1
TCGA-OV	1858b58f-fdf4-413c-9c29-96ae85b88a74	Primary Tumor	58	8
TCGA-OV	186d40cd-624c-4016-a497-b30c892d393c	Blood Derived Normal	58	8
TCGA-OV	186d40cd-624c-4016-a497-b30c892d393c	Primary Tumor	151	30
TCGA-OV	18d21132-a795-4551-83ba-66483de423a2	Blood Derived Normal	651	40
TCGA-OV	18d21132-a795-4551-83ba-66483de423a2	Primary Tumor	835	67
TCGA-OV	18e0e996-8f23-4f53-94a5-dde38b550863	Blood Derived Normal	148	19
TCGA-OV	18e0e996-8f23-4f53-94a5-dde38b550863	Primary Tumor	599	80
TCGA-OV	19427350-619b-4b9c-a3ba-37f667bb2843	Blood Derived Normal	48	6
TCGA-OV	19427350-619b-4b9c-a3ba-37f667bb2843	Primary Tumor	237	47
TCGA-OV	195ecf43-06bd-4ffe-8d8b-a766f3f7179b	Blood Derived Normal	349	22
TCGA-OV	195ecf43-06bd-4ffe-8d8b-a766f3f7179b	Primary Tumor	696	75
TCGA-OV	196f4600-b6c9-4652-9f77-65c92883f8c1	Blood Derived Normal	49	9
TCGA-OV	196f4600-b6c9-4652-9f77-65c92883f8c1	Primary Tumor	119	21
TCGA-OV	1aea3c25-d2bc-4ff5-bc27-32e939944e9d	Blood Derived Normal	595	89
TCGA-OV	1aea3c25-d2bc-4ff5-bc27-32e939944e9d	Primary Tumor	161	12
TCGA-OV	1cc02c64-a34e-46ae-9bc7-5d50f2fefb31	Blood Derived Normal	368	42
TCGA-OV	1cc02c64-a34e-46ae-9bc7-5d50f2fefb31	Primary Tumor	447	47
TCGA-OV	1d0225b5-f515-4197-bba7-3dc17e502b88	Primary Tumor	151	23
TCGA-OV	1d0225b5-f515-4197-bba7-3dc17e502b88	Solid Tissue Normal	76	8
TCGA-OV	1d192835-524e-429d-bf74-3c4727acb446	Blood Derived Normal	509	29
TCGA-OV	1d192835-524e-429d-bf74-3c4727acb446	Primary Tumor	697	53
TCGA-OV	1d9893c8-0de3-4b07-b0ba-a53019b23eb4	Blood Derived Normal	700	27
TCGA-OV	1d9893c8-0de3-4b07-b0ba-a53019b23eb4	Primary Tumor	1295	84
TCGA-OV	1db60f09-7f5a-4f21-8003-06a6abc781db	Blood Derived Normal	225	26
TCGA-OV	1db60f09-7f5a-4f21-8003-06a6abc781db	Primary Tumor	86	7
TCGA-OV	1e14f098-17b2-4f54-8e4f-e38088008df7	Primary Tumor	7	1
TCGA-OV	1ede8063-e0e9-466d-891c-ac8916f1b5fa	Blood Derived Normal	512	70
TCGA-OV	1ede8063-e0e9-466d-891c-ac8916f1b5fa	Primary Tumor	219	33
TCGA-OV	2038fd65-d8f1-4b16-af90-b1c8f9a379a7	Blood Derived Normal	221	35
TCGA-OV	2038fd65-d8f1-4b16-af90-b1c8f9a379a7	Primary Tumor	270	57
TCGA-OV	206ce0ed-36a4-47ab-ac8e-f6fca6ac5c18	Blood Derived Normal	653	31
TCGA-OV	206ce0ed-36a4-47ab-ac8e-f6fca6ac5c18	Primary Tumor	1428	76
TCGA-OV	20c6be4d-7baf-4ea0-93e2-a5212f2e9b9c	Primary Tumor	165	25
TCGA-OV	20c6be4d-7baf-4ea0-93e2-a5212f2e9b9c	Solid Tissue Normal	30	4
TCGA-OV	20cf00ea-d7da-42bb-bce7-f005f0b952eb	Primary Tumor	108	15
TCGA-OV	20cf00ea-d7da-42bb-bce7-f005f0b952eb	Solid Tissue Normal	86	10
TCGA-OV	21966708-4e66-4211-add0-f1515b09e362	Blood Derived Normal	256	15
TCGA-OV	21966708-4e66-4211-add0-f1515b09e362	Primary Tumor	574	69
TCGA-OV	22178c3c-6b04-46d8-8041-dc83fa195029	Blood Derived Normal	37	3
TCGA-OV	22178c3c-6b04-46d8-8041-dc83fa195029	Primary Tumor	79	12
TCGA-OV	2222b629-02ab-4ead-997f-09d91c6f7cf4	Primary Tumor	80	10
TCGA-OV	2222b629-02ab-4ead-997f-09d91c6f7cf4	Solid Tissue Normal	44	6
TCGA-OV	23771dab-2aab-4d2b-95e2-9af7092cee6b	Blood Derived Normal	518	17
TCGA-OV	23771dab-2aab-4d2b-95e2-9af7092cee6b	Primary Tumor	982	110
TCGA-OV	23d32627-9fd2-4312-bcda-ee7409e3983f	Blood Derived Normal	466	51
TCGA-OV	23d32627-9fd2-4312-bcda-ee7409e3983f	Primary Tumor	200	17
TCGA-OV	242943fe-1fa0-4a12-8f7e-9c6c4af1194d	Primary Tumor	87	17
TCGA-OV	242943fe-1fa0-4a12-8f7e-9c6c4af1194d	Solid Tissue Normal	8	0
TCGA-OV	242da7d0-8c6a-4395-9a0d-aa36e7c25ce6	Blood Derived Normal	604	22
TCGA-OV	242da7d0-8c6a-4395-9a0d-aa36e7c25ce6	Primary Tumor	1047	83
TCGA-OV	2517ca7a-6057-4c19-b7e1-f6d078e9881a	Primary Tumor	69	14
TCGA-OV	25a0a9e6-4f5b-45d8-8f34-abfd31d5ff1b	Primary Tumor	529	23
TCGA-OV	25a0a9e6-4f5b-45d8-8f34-abfd31d5ff1b	Solid Tissue Normal	860	58
TCGA-OV	28ed2d42-5b4c-4bca-b2b2-6b2a6d3c42cf	Blood Derived Normal	42	1
TCGA-OV	28ed2d42-5b4c-4bca-b2b2-6b2a6d3c42cf	Primary Tumor	188	27
TCGA-OV	2956e414-f167-438f-8747-a46fe0723622	Blood Derived Normal	644	42
TCGA-OV	2956e414-f167-438f-8747-a46fe0723622	Primary Tumor	1411	97
TCGA-OV	29949b65-2913-4c86-bbd7-b85c5df6f15e	Primary Tumor	224	36
TCGA-OV	29949b65-2913-4c86-bbd7-b85c5df6f15e	Solid Tissue Normal	20	2
TCGA-OV	29d26e7e-f4ae-4476-9a3f-27d5ec2ccb8a	Primary Tumor	5	3
TCGA-OV	29d26e7e-f4ae-4476-9a3f-27d5ec2ccb8a	Solid Tissue Normal	3	1
TCGA-OV	29dccd25-4c4a-463b-a353-38a193337f38	Blood Derived Normal	401	37
TCGA-OV	29dccd25-4c4a-463b-a353-38a193337f38	Primary Tumor	579	69
TCGA-OV	2a3a6222-f477-4198-ab9e-cdf527c1a6cf	Blood Derived Normal	51	8
TCGA-OV	2a3a6222-f477-4198-ab9e-cdf527c1a6cf	Primary Tumor	146	31
TCGA-OV	2a924999-1fbf-470a-97bd-fd2276a9a366	Blood Derived Normal	576	30
TCGA-OV	2a924999-1fbf-470a-97bd-fd2276a9a366	Primary Tumor	799	53
TCGA-OV	2ae65a06-df0f-4de1-a536-537cae0cc260	Primary Tumor	105	14
TCGA-OV	2b14123b-8fcd-402c-9399-4e7c47f20252	Blood Derived Normal	25	4
TCGA-OV	2b14123b-8fcd-402c-9399-4e7c47f20252	Primary Tumor	64	12
TCGA-OV	2c69f3a4-c26c-4fbb-a1c0-b1f57554c43a	Blood Derived Normal	18	1
TCGA-OV	2c69f3a4-c26c-4fbb-a1c0-b1f57554c43a	Primary Tumor	270	60
TCGA-OV	2cb82948-7cbe-4b6c-8414-c02f662de2d0	Blood Derived Normal	33	0
TCGA-OV	2cb82948-7cbe-4b6c-8414-c02f662de2d0	Primary Tumor	166	26
TCGA-OV	2cdd5154-ee5c-4d67-b2eb-947dfaa56be2	Primary Tumor	326	34
TCGA-OV	2cdd5154-ee5c-4d67-b2eb-947dfaa56be2	Solid Tissue Normal	210	27
TCGA-OV	2e05cd3a-a55f-43b8-b2a9-72fb742b89c9	Primary Tumor	237	35
TCGA-OV	2e05cd3a-a55f-43b8-b2a9-72fb742b89c9	Solid Tissue Normal	154	14
TCGA-OV	2ee36d9d-128b-4761-aa1a-a637da106f3d	Blood Derived Normal	434	48
TCGA-OV	2ee36d9d-128b-4761-aa1a-a637da106f3d	Primary Tumor	484	43
TCGA-OV	3018efe7-13a1-47ae-a726-8fc967c73841	Blood Derived Normal	146	33
TCGA-OV	3018efe7-13a1-47ae-a726-8fc967c73841	Primary Tumor	165	30
TCGA-OV	30b8f4cd-9245-4496-a8a8-c3e59093bc0a	Blood Derived Normal	170	13
TCGA-OV	30b8f4cd-9245-4496-a8a8-c3e59093bc0a	Primary Tumor	458	71
TCGA-OV	314e446d-3a57-4c91-ac2e-4fc211456ee6	Primary Tumor	995	69
TCGA-OV	314e446d-3a57-4c91-ac2e-4fc211456ee6	Solid Tissue Normal	684	37
TCGA-OV	31b997dd-aaea-4003-a64d-11d3e19b0bbc	Blood Derived Normal	22	0
TCGA-OV	31b997dd-aaea-4003-a64d-11d3e19b0bbc	Primary Tumor	734	150
TCGA-OV	32960bc7-839a-42c5-9460-3917fa578ffc	Blood Derived Normal	662	33
